id,game_id,date,datetime,home_team_score,visitor_team_score,season,status,period,time,postseason,home_team_id,visitor_team_id
1218,127502,2020-12-22,,125,99,2020,Final,4,,False,3,10
1219,127503,2020-12-22,,109,116,2020,Final,4,,False,14,13
1220,127504,2020-12-23,,121,114,2020,Final,4,,False,6,4
1221,127512,2020-12-23,,111,101,2020,Final,4,,False,18,9
1222,127514,2020-12-23,,122,124,2020,Final,5,,False,8,26
1223,127508,2020-12-23,,122,121,2020,Final,4,,False,2,17
1224,127510,2020-12-23,,104,124,2020,Final,4,,False,5,1
1225,127513,2020-12-23,,119,131,2020,Final,4,,False,15,27
1226,127507,2020-12-23,,113,107,2020,Final,4,,False,23,30
1227,127506,2020-12-23,,113,107,2020,Final,4,,False,22,16
1228,127505,2020-12-23,,121,107,2020,Final,4,,False,12,20
1229,127509,2020-12-23,,99,113,2020,Final,4,,False,28,19
1230,127515,2020-12-23,,100,120,2020,Final,4,,False,25,29
1231,127516,2020-12-23,,106,102,2020,Final,4,,False,24,7
1232,127519,2020-12-25,,111,98,2020,Final,4,,False,16,19
1233,127521,2020-12-25,,138,99,2020,Final,4,,False,17,10
1234,127517,2020-12-25,,95,123,2020,Final,4,,False,2,3
1235,127520,2020-12-25,,138,115,2020,Final,4,,False,14,7
1236,127518,2020-12-25,,108,121,2020,Final,4,,False,8,13
1237,127526,2020-12-26,,120,130,2020,Final,4,,False,30,22
1239,127524,2020-12-26,,119,128,2020,Final,6,,False,9,6
1240,127525,2020-12-26,,107,109,2020,Final,4,,False,4,21
1241,127522,2020-12-26,,89,109,2020,Final,4,,False,20,23
1242,127527,2020-12-26,,106,125,2020,Final,4,,False,5,12
1243,127523,2020-12-26,,111,116,2020,Final,4,,False,29,18
1238,127528,2020-12-26,,112,122,2020,Final,4,,False,15,1
1244,127532,2020-12-27,,100,116,2020,Final,4,,False,26,24
1245,127535,2020-12-27,,118,94,2020,Final,4,,False,6,23
1246,127541,2020-12-27,,127,91,2020,Final,4,,False,14,18
1247,127534,2020-12-27,,128,129,2020,Final,4,,False,5,10
1248,127533,2020-12-27,,108,107,2020,Final,4,,False,12,2
1249,127538,2020-12-27,,130,110,2020,Final,4,,False,20,17
1250,127540,2020-12-27,,73,124,2020,Final,4,,False,13,7
1251,127536,2020-12-27,,106,104,2020,Final,4,,False,4,3
1252,127539,2020-12-27,,113,120,2020,Final,4,,False,30,22
1253,127537,2020-12-27,,98,95,2020,Final,4,,False,19,27
1254,127544,2020-12-28,,111,116,2020,Final,5,,False,3,15
1255,127543,2020-12-28,,109,110,2020,Final,4,,False,21,29
1256,127546,2020-12-28,,124,111,2020,Final,4,,False,8,11
1257,127545,2020-12-28,,107,115,2020,Final,4,,False,14,25
1258,127542,2020-12-28,,128,120,2020,Final,4,,False,1,9
1259,127550,2020-12-29,,124,101,2020,Final,4,,False,13,18
1260,127547,2020-12-29,,100,93,2020,Final,4,,False,23,28
1261,127553,2020-12-29,,86,95,2020,Final,4,,False,6,20
1262,127551,2020-12-29,,111,86,2020,Final,4,,False,24,19
1263,127554,2020-12-29,,97,144,2020,Final,4,,False,16,17
1264,127552,2020-12-29,,106,116,2020,Final,4,,False,9,10
1265,127556,2020-12-29,,125,115,2020,Final,4,,False,26,8
1266,127549,2020-12-29,,107,118,2020,Final,4,,False,21,22
1267,127558,2020-12-30,,119,108,2020,Final,4,,False,16,17
1268,127560,2020-12-30,,107,121,2020,Final,4,,False,27,14
1269,127557,2020-12-30,,126,107,2020,Final,4,,False,2,15
1270,127561,2020-12-30,,99,118,2020,Final,4,,False,7,4
1271,127562,2020-12-30,,128,105,2020,Final,4,,False,13,25
1272,127559,2020-12-30,,145,141,2020,Final,4,,False,3,1
1273,127565,2020-12-31,,130,133,2020,Final,4,,False,30,5
1274,127569,2020-12-31,,122,119,2020,Final,4,,False,11,26
1275,127567,2020-12-31,,119,99,2020,Final,4,,False,12,6
1276,127568,2020-12-31,,100,83,2020,Final,4,,False,28,20
1277,127563,2020-12-31,,92,116,2020,Final,4,,False,22,23
1278,127564,2020-12-31,,80,113,2020,Final,4,,False,21,19
1279,127566,2020-12-31,,95,106,2020,Final,4,,False,29,24
1280,127579,2021-01-01,,106,100,2020,Final,4,,False,29,13
1281,127576,2021-01-01,,93,83,2020,Final,4,,False,7,16
1282,127573,2021-01-01,,98,123,2020,Final,4,,False,10,25
1283,127575,2021-01-01,,103,106,2020,Final,4,,False,8,24
1284,127572,2021-01-01,,109,130,2020,Final,4,,False,18,30
1285,127578,2021-01-01,,126,96,2020,Final,4,,False,17,5
1286,127577,2021-01-01,,93,108,2020,Final,4,,False,4,15
1287,127574,2021-01-01,,96,114,2020,Final,4,,False,3,1
1288,127570,2021-01-01,,96,93,2020,Final,4,,False,9,2
1289,127571,2021-01-01,,103,109,2020,Final,4,,False,27,14
1291,127580,2021-01-02,,120,116,2020,Final,4,,False,19,28
1290,127585,2021-01-02,,99,108,2020,Final,4,,False,22,21
1292,127581,2021-01-02,,91,96,2020,Final,4,,False,1,6
1293,127583,2021-01-02,,127,112,2020,Final,4,,False,23,4
1294,127591,2021-01-03,,122,123,2020,Final,4,,False,3,30
1295,127590,2021-01-03,,120,122,2020,Final,4,,False,9,2
1296,127587,2021-01-03,,137,122,2020,Final,4,,False,10,25
1297,127589,2021-01-03,,94,108,2020,Final,4,,False,15,14
1298,127593,2021-01-03,,107,112,2020,Final,4,,False,24,13
1299,127588,2021-01-03,,109,124,2020,Final,4,,False,18,8
1300,127586,2021-01-03,,118,108,2020,Final,4,,False,5,7
1301,127592,2021-01-03,,109,130,2020,Final,4,,False,27,29
1302,127596,2021-01-04,,108,113,2020,Final,4,,False,1,20
1303,127597,2021-01-04,,118,101,2020,Final,4,,False,23,4
1304,127600,2021-01-04,,118,90,2020,Final,4,,False,16,21
1305,127599,2021-01-04,,125,115,2020,Final,4,,False,17,9
1306,127594,2021-01-04,,116,118,2020,Final,5,,False,19,12
1307,127595,2021-01-04,,100,113,2020,Final,4,,False,11,7
1308,127602,2021-01-04,,137,106,2020,Final,4,,False,10,26
1309,127598,2021-01-04,,114,126,2020,Final,4,,False,28,2
1310,127601,2021-01-04,,103,83,2020,Final,4,,False,22,6
1311,127606,2021-01-05,,92,94,2020,Final,4,,False,15,14
1313,127603,2021-01-05,,130,96,2020,Final,4,,False,3,29
1314,127607,2021-01-05,,108,111,2020,Final,4,,False,25,5
1315,127604,2021-01-05,,123,116,2020,Final,4,,False,8,18
1312,127605,2021-01-05,,113,116,2020,Final,4,,False,13,27
1316,127617,2021-01-06,,130,115,2020,Final,4,,False,17,9
1317,127609,2021-01-06,,141,136,2020,Final,4,,False,23,30
1318,127616,2021-01-06,,112,100,2020,Final,4,,False,20,29
1319,127618,2021-01-06,,128,124,2020,Final,4,,False,26,5
1320,127610,2021-01-06,,105,94,2020,Final,4,,False,22,6
1321,127614,2021-01-06,,123,115,2020,Final,4,,False,24,28
1322,127613,2021-01-06,,101,108,2020,Final,4,,False,10,13
1323,127615,2021-01-06,,110,111,2020,Final,4,,False,19,21
1324,127608,2021-01-06,,105,107,2020,Final,4,,False,16,2
1325,127612,2021-01-06,,114,107,2020,Final,4,,False,12,11
1326,127611,2021-01-06,,94,102,2020,Final,4,,False,1,4
1327,127622,2021-01-07,,117,124,2020,Final,5,,False,8,7
1328,127623,2021-01-07,,90,94,2020,Final,4,,False,15,6
1329,127619,2021-01-07,,122,109,2020,Final,4,,False,3,23
1330,127621,2021-01-07,,109,118,2020,Final,4,,False,14,27
1331,127620,2021-01-07,,135,117,2020,Final,4,,False,25,18
1332,127629,2021-01-08,,115,105,2020,Final,4,,False,10,13
1333,127633,2021-01-08,,118,131,2020,Final,4,,False,17,29
1334,127626,2021-01-08,,132,90,2020,Final,4,,False,11,22
1335,127631,2021-01-08,,123,144,2020,Final,4,,False,26,28
1336,127625,2021-01-08,,110,118,2020,Final,4,,False,19,4
1337,127632,2021-01-08,,117,115,2020,Final,4,,False,14,5
1338,127628,2021-01-08,,89,101,2020,Final,4,,False,20,21
1339,127630,2021-01-08,,110,105,2020,Final,5,,False,9,24
1340,127624,2021-01-08,,115,110,2020,Final,4,,False,15,3
1341,127636,2021-01-09,,122,125,2020,Final,5,,False,18,27
1342,127634,2021-01-09,,100,90,2020,Final,4,,False,17,6
1343,127639,2021-01-09,,103,115,2020,Final,4,,False,23,8
1344,127637,2021-01-09,,117,125,2020,Final,4,,False,12,24
1345,127641,2021-01-09,,113,105,2020,Final,4,,False,4,1
1346,127638,2021-01-09,,124,128,2020,Final,4,,False,30,16
1347,127635,2021-01-09,,99,125,2020,Final,4,,False,26,25
1348,127640,2021-01-09,,112,98,2020,Final,4,,False,7,22
1349,127645,2021-01-10,,130,127,2020,Final,4,,False,13,5
1350,127644,2021-01-10,,102,120,2020,Final,4,,False,11,14
1351,127647,2021-01-10,,116,129,2020,Final,4,,False,3,21
1352,127648,2021-01-10,,96,88,2020,Final,4,,False,18,27
1353,127646,2021-01-10,,89,114,2020,Final,4,,False,20,8
1354,127649,2021-01-10,,86,96,2020,Final,4,,False,9,29
1355,127642,2021-01-10,,106,105,2020,Final,4,,False,10,28
1356,127650,2021-01-11,,91,101,2020,Final,4,,False,6,15
1357,127652,2021-01-11,,112,111,2020,Final,4,,False,25,28
1358,127654,2021-01-11,,128,107,2020,Final,4,,False,30,24
1359,127653,2021-01-11,,99,121,2020,Final,4,,False,22,17
1360,127657,2021-01-11,,109,88,2020,Final,4,,False,4,20
1361,127651,2021-01-11,,127,122,2020,Final,4,,False,26,12
1362,127655,2021-01-11,,112,94,2020,Final,4,,False,1,23
1364,157583,2021-01-12,,121,99,2020,Final,4,,False,5,2
1365,157586,2021-01-12,,100,117,2020,Final,4,,False,11,14
1363,157585,2021-01-12,,137,134,2020,Final,5,,False,23,16
1366,157584,2021-01-12,,122,116,2020,Final,4,,False,3,8
1367,157580,2021-01-12,,102,112,2020,Final,4,,False,21,27
1368,127668,2021-01-13,,101,110,2020,Final,4,,False,9,17
1369,156691,2021-01-13,,126,132,2020,Final,4,,False,26,25
1370,156680,2021-01-13,,111,106,2020,Final,4,,False,13,19
1371,157589,2021-01-13,,131,122,2020,Final,4,,False,30,29
1372,157594,2021-01-13,,117,110,2020,Final,4,,False,24,1
1373,156557,2021-01-13,,107,118,2020,Final,4,,False,18,15
1374,157588,2021-01-13,,112,96,2020,Final,4,,False,2,22
1375,127669,2021-01-13,,93,104,2020,Final,4,,False,4,7
1376,156558,2021-01-13,,99,128,2020,Final,4,,False,21,14
1377,156556,2021-01-13,,109,116,2020,Final,4,,False,20,3
4000,857843,2022-12-23,,120,107,2022,Final,4,Final,False,8,25
2482,473592,2021-11-12,,83,107,2021,Final,4,,False,14,18
1378,157601,2021-01-14,,105,109,2020,Final,4,,False,27,11
1379,157599,2021-01-14,,125,108,2020,Final,4,,False,23,16
1380,157598,2021-01-14,,111,108,2020,Final,4,,False,28,4
1381,157600,2021-01-14,,114,104,2020,Final,4,,False,8,10
1382,157597,2021-01-14,,87,111,2020,Final,4,,False,25,12
1383,127684,2021-01-15,,127,125,2020,Final,5,,False,21,5
1388,127689,2021-01-15,,100,138,2020,Final,4,,False,26,13
1385,127688,2021-01-15,,120,91,2020,Final,4,,False,9,30
1389,127685,2021-01-15,,106,103,2020,Final,4,,False,6,20
1390,127683,2021-01-15,,120,98,2020,Final,4,,False,24,10
1387,127680,2021-01-15,,135,139,2020,Final,4,,False,18,15
1386,127682,2021-01-15,,112,95,2020,Final,4,,False,14,19
1384,127687,2021-01-15,,112,109,2020,Final,4,,False,17,7
1391,127692,2021-01-16,,122,115,2020,Final,4,,False,3,22
1392,127694,2021-01-16,,111,122,2020,Final,4,,False,24,12
1393,127693,2021-01-16,,100,120,2020,Final,4,,False,16,9
1394,127696,2021-01-16,,106,104,2020,Final,4,,False,15,23
1395,127691,2021-01-16,,116,113,2020,Final,4,,False,28,4
1396,127695,2021-01-16,,112,106,2020,Final,4,,False,25,1
1397,127690,2021-01-16,,103,91,2020,Final,4,,False,27,11
1398,127699,2021-01-17,,93,117,2020,Final,4,,False,21,23
1399,127701,2021-01-17,,119,110,2020,Final,4,,False,30,6
1400,127698,2021-01-17,,129,96,2020,Final,4,,False,13,12
1401,127697,2021-01-17,,123,128,2020,Final,4,,False,26,19
1402,127700,2021-01-17,,75,105,2020,Final,4,,False,2,20
1403,127702,2021-01-17,,101,117,2020,Final,4,,False,7,5
1404,127703,2021-01-17,,105,109,2020,Final,4,,False,8,29
1405,127710,2021-01-18,,125,123,2020,Final,4,,False,3,17
1407,127709,2021-01-18,,104,125,2020,Final,4,,False,25,27
1409,127708,2021-01-18,,113,107,2020,Final,4,,False,16,9
1410,127711,2021-01-18,,113,115,2020,Final,4,,False,14,10
1411,127707,2021-01-18,,108,104,2020,Final,4,,False,15,24
1406,127704,2021-01-18,,91,84,2020,Final,4,,False,20,22
1412,127706,2021-01-18,,108,97,2020,Final,4,,False,1,18
1408,127713,2021-01-18,,116,93,2020,Final,4,,False,28,7
1413,127715,2021-01-19,,118,102,2020,Final,4,,False,29,19
1414,127714,2021-01-19,,119,101,2020,Final,4,,False,8,21
1415,127724,2021-01-20,,121,99,2020,Final,4,,False,10,27
1416,127722,2021-01-20,,123,115,2020,Final,5,,False,1,9
1417,127719,2021-01-20,,103,109,2020,Final,4,,False,11,24
1418,127716,2021-01-20,,117,109,2020,Final,4,,False,23,2
1419,127726,2021-01-20,,128,130,2020,Final,4,,False,25,15
1420,127718,2021-01-20,,112,124,2020,Final,4,,False,12,7
1421,127723,2021-01-20,,119,97,2020,Final,4,,False,4,30
1422,127717,2021-01-20,,147,135,2020,Final,6,,False,6,3
1423,127725,2021-01-20,,115,96,2020,Final,4,,False,13,26
1424,127721,2021-01-20,,102,111,2020,Final,4,,False,28,16
1425,127720,2021-01-20,,96,97,2020,Final,4,,False,18,22
1426,127728,2021-01-21,,106,113,2020,Final,4,,False,17,14
1427,127727,2021-01-21,,129,118,2020,Final,4,,False,29,19
1428,127729,2021-01-21,,104,119,2020,Final,4,,False,10,20
1429,127740,2021-01-22,,120,106,2020,Final,4,,False,13,21
1430,127737,2021-01-22,,98,116,2020,Final,4,,False,18,1
1431,127730,2021-01-22,,102,103,2020,Final,4,,False,9,11
1432,127732,2021-01-22,,110,123,2020,Final,4,,False,4,5
1433,127741,2021-01-22,,113,120,2020,Final,4,,False,25,15
1434,127733,2021-01-22,,135,134,2020,Final,4,,False,17,30
1435,127735,2021-01-22,,125,113,2020,Final,4,,False,6,3
1436,127744,2021-01-23,,120,110,2020,Final,4,,False,18,19
1437,127746,2021-01-23,,110,114,2020,Final,4,,False,9,23
1438,127743,2021-01-23,,128,124,2020,Final,4,,False,3,16
1439,127745,2021-01-23,,112,120,2020,Final,6,,False,24,8
1440,127748,2021-01-23,,90,101,2020,Final,4,,False,5,14
1441,127749,2021-01-23,,108,133,2020,Final,4,,False,7,11
1442,127747,2021-01-23,,127,108,2020,Final,4,,False,29,10
1443,127757,2021-01-24,,104,107,2020,Final,4,,False,22,4
1444,127754,2021-01-24,,116,113,2020,Final,4,,False,25,20
1445,127752,2021-01-24,,141,103,2020,Final,4,,False,2,6
1446,127750,2021-01-24,,121,101,2020,Final,4,,False,27,30
1447,127755,2021-01-24,,108,100,2020,Final,4,,False,13,21
1448,127753,2021-01-24,,129,115,2020,Final,4,,False,17,1
1449,127756,2021-01-24,,102,107,2020,Final,4,,False,12,28
1450,127751,2021-01-24,,116,110,2020,Final,4,,False,15,26
1452,127767,2021-01-25,,113,117,2020,Final,4,,False,7,8
1451,127766,2021-01-25,,119,104,2020,Final,4,,False,9,23
2484,473591,2021-11-12,,119,93,2021,Final,4,,False,10,5
4001,857837,2022-12-23,,117,118,2022,Final,4,Final,False,20,5
2486,473590,2021-11-12,,105,103,2021,Final,4,,False,21,26
2487,473589,2021-11-12,,105,96,2021,Final,4,,False,8,1
2481,473582,2021-11-12,,98,78,2021,Final,4,,False,6,9
2483,473583,2021-11-12,,92,104,2021,Final,4,,False,11,25
1457,127765,2021-01-25,,129,114,2020,Final,4,,False,12,28
1453,127759,2021-01-25,,108,115,2020,Final,4,,False,6,14
1458,127760,2021-01-25,,108,110,2020,Final,4,,False,19,27
1454,127764,2021-01-25,,130,108,2020,Final,4,,False,10,18
1456,127768,2021-01-25,,122,125,2020,Final,4,,False,25,21
1455,127761,2021-01-25,,107,106,2020,Final,4,,False,15,26
1459,127769,2021-01-26,,108,94,2020,Final,4,,False,29,20
1460,127771,2021-01-26,,107,88,2020,Final,4,,False,11,30
1461,127770,2021-01-26,,108,99,2020,Final,4,,False,1,13
1462,127779,2021-01-27,,108,115,2020,Final,4,,False,28,17
1463,127783,2021-01-27,,123,111,2020,Final,4,,False,10,18
1464,127778,2021-01-27,,101,90,2020,Final,4,,False,15,5
1465,127772,2021-01-27,,107,121,2020,Final,4,,False,22,26
1466,127776,2021-01-27,,106,116,2020,Final,4,,False,4,12
1467,127782,2021-01-27,,97,102,2020,Final,4,,False,24,21
1468,127777,2021-01-27,,128,132,2020,Final,5,,False,1,3
1469,127774,2021-01-27,,82,109,2020,Final,4,,False,16,8
1470,127781,2021-01-27,,124,106,2020,Final,4,,False,19,30
1471,127784,2021-01-27,,116,104,2020,Final,4,,False,29,7
1472,127773,2021-01-27,,122,107,2020,Final,4,,False,6,9
1473,127780,2021-01-27,,110,106,2020,Final,4,,False,27,2
1474,127775,2021-01-27,,107,106,2020,Final,4,,False,23,14
1477,127787,2021-01-28,,104,101,2020,Final,4,,False,11,25
1475,127785,2021-01-28,,114,93,2020,Final,4,,False,24,10
1476,127786,2021-01-28,,105,109,2020,Final,4,,False,16,13
1478,127798,2021-01-29,,119,109,2020,Final,4,,False,27,8
1479,127791,2021-01-29,,124,126,2020,Final,4,,False,28,26
1480,127792,2021-01-29,,108,105,2020,Final,4,,False,4,12
1481,127790,2021-01-29,,125,147,2020,Final,4,,False,21,3
1482,127789,2021-01-29,,102,81,2020,Final,4,,False,20,6
1483,127796,2021-01-29,,131,126,2020,Final,4,,False,19,17
1484,127793,2021-01-29,,100,116,2020,Final,4,,False,30,1
1485,127795,2021-01-29,,90,116,2020,Final,4,,False,22,13
1486,127797,2021-01-29,,120,101,2020,Final,4,,False,29,7
1487,127794,2021-01-29,,94,118,2020,Final,4,,False,18,23
1488,127799,2021-01-30,,105,104,2020,Final,4,,False,16,26
1489,127805,2021-01-30,,112,129,2020,Final,4,,False,27,15
1490,127806,2021-01-30,,112,126,2020,Final,4,,False,19,11
1491,127803,2021-01-30,,95,96,2020,Final,4,,False,2,14
1492,127802,2021-01-30,,105,111,2020,Final,4,,False,7,24
1493,127800,2021-01-30,,126,114,2020,Final,4,,False,4,17
1494,127804,2021-01-30,,118,91,2020,Final,4,,False,10,9
1495,127801,2021-01-30,,122,123,2020,Final,4,,False,5,25
1496,127809,2021-01-31,,115,102,2020,Final,4,,False,28,22
1497,127807,2021-01-31,,110,119,2020,Final,4,,False,12,23
1499,127808,2021-01-31,,109,104,2020,Final,4,,False,18,6
1500,127811,2021-01-31,,149,146,2020,Final,4,,False,30,3
1501,127810,2021-01-31,,115,129,2020,Final,4,,False,20,13
1498,127812,2021-01-31,,128,117,2020,Final,4,,False,8,29
1502,127814,2021-02-01,,109,118,2020,Final,4,,False,19,26
1503,127813,2021-02-01,,108,109,2020,Final,4,,False,7,24
1504,127820,2021-02-01,,100,98,2020,Final,4,,False,6,18
1505,127822,2021-02-01,,102,133,2020,Final,4,,False,27,15
1506,127817,2021-02-01,,134,106,2020,Final,4,,False,17,25
1507,127821,2021-02-01,,134,119,2020,Final,4,,False,8,9
1508,127818,2021-02-01,,110,102,2020,Final,4,,False,5,20
1509,127819,2021-02-01,,106,136,2020,Final,4,,False,21,11
1510,127816,2021-02-01,,99,107,2020,Final,4,,False,1,14
1511,127815,2021-02-01,,121,129,2020,Final,5,,False,16,4
1512,127824,2021-02-02,,134,116,2020,Final,4,,False,12,15
1513,191883,2021-02-02,,121,132,2020,Final,4,,False,30,25
1514,127826,2021-02-02,,117,105,2020,Final,4,,False,29,9
1515,127825,2021-02-02,,107,111,2020,Final,4,,False,10,2
1516,127827,2021-02-02,,124,120,2020,Final,4,,False,3,13
1517,127823,2021-02-02,,108,123,2020,Final,4,,False,22,28
1518,127837,2021-02-03,,123,101,2020,Final,4,,False,19,24
1519,127831,2021-02-03,,99,121,2020,Final,4,,False,6,13
1520,127834,2021-02-03,,111,118,2020,Final,4,,False,4,23
1521,127835,2021-02-03,,111,108,2020,Final,4,,False,27,18
1522,127836,2021-02-03,,116,111,2020,Final,4,,False,26,2
1523,127829,2021-02-03,,116,122,2020,Final,4,,False,1,7
1524,127828,2021-02-03,,100,103,2020,Final,4,,False,16,30
1525,127842,2021-02-04,,114,93,2020,Final,4,,False,14,8
1526,127841,2021-02-04,,105,121,2020,Final,4,,False,23,25
2485,473587,2021-11-12,,112,120,2021,Final,4,,False,19,3
2488,473598,2021-11-13,,112,101,2021,Final,4,,False,19,15
2489,473594,2021-11-13,,121,127,2021,Final,4,,False,28,9
2490,473596,2021-11-13,,118,113,2021,Final,4,,False,12,23
2491,473599,2021-11-13,,91,89,2021,Final,4,,False,6,2
2492,473593,2021-11-13,,105,111,2021,Final,4,,False,29,16
2493,473595,2021-11-13,,129,102,2021,Final,4,,False,13,18
1527,127838,2021-02-04,,103,115,2020,Final,4,,False,15,11
1528,127839,2021-02-04,,116,147,2020,Final,4,,False,7,10
1529,127840,2021-02-04,,91,112,2020,Final,4,,False,1,29
1530,127850,2021-02-05,,109,92,2020,Final,4,,False,24,9
1531,127847,2021-02-05,,117,123,2020,Final,4,,False,3,28
1532,127843,2021-02-05,,105,123,2020,Final,4,,False,6,17
1533,127849,2021-02-05,,123,119,2020,Final,4,,False,22,5
1534,127846,2021-02-05,,121,138,2020,Final,4,,False,4,29
1535,127844,2021-02-05,,113,114,2020,Final,4,,False,12,19
1536,127848,2021-02-05,,103,106,2020,Final,4,,False,21,18
1537,127845,2021-02-05,,122,95,2020,Final,4,,False,16,30
1538,127851,2021-02-05,,115,119,2020,Final,4,,False,13,2
1546,127854,2021-02-06,,106,111,2020,Final,4,,False,11,27
1548,127853,2021-02-06,,120,118,2020,Final,4,,False,21,18
1549,127861,2021-02-06,,134,132,2020,Final,4,,False,7,10
1544,127852,2021-02-06,,110,99,2020,Final,4,,False,20,25
1539,127859,2021-02-06,,92,118,2020,Final,4,,False,22,5
1543,127856,2021-02-06,,118,109,2020,Final,4,,False,19,15
1545,127860,2021-02-06,,124,108,2020,Final,4,,False,23,3
1540,127857,2021-02-06,,119,114,2020,Final,4,,False,26,8
1541,127858,2021-02-06,,99,124,2020,Final,4,,False,6,17
1542,127862,2021-02-06,,135,129,2020,Final,6,,False,14,9
1547,127855,2021-02-06,,132,121,2020,Final,4,,False,1,28
1550,127867,2021-02-07,,110,113,2020,Final,4,,False,13,26
1551,127866,2021-02-07,,103,109,2020,Final,4,,False,20,16
1552,127865,2021-02-07,,100,91,2020,Final,4,,False,24,2
1553,127864,2021-02-07,,95,103,2020,Final,4,,False,12,29
1554,127863,2021-02-07,,109,101,2020,Final,4,,False,4,25
1555,127870,2021-02-08,,119,113,2020,Final,4,,False,24,6
1556,127871,2021-02-08,,113,128,2020,Final,4,,False,15,28
1557,127874,2021-02-08,,119,94,2020,Final,4,,False,4,11
1558,127869,2021-02-08,,127,122,2020,Final,4,,False,7,18
1559,127868,2021-02-08,,105,100,2020,Final,4,,False,27,10
1560,127875,2021-02-08,,112,125,2020,Final,4,,False,8,17
1561,127872,2021-02-08,,101,105,2020,Final,4,,False,5,30
1562,127873,2021-02-08,,119,112,2020,Final,5,,False,14,21
1564,127877,2021-02-09,,130,101,2020,Final,4,,False,19,11
1565,127881,2021-02-09,,91,114,2020,Final,4,,False,27,10
1566,127878,2021-02-09,,98,96,2020,Final,4,,False,16,20
1563,127882,2021-02-09,,122,108,2020,Final,4,,False,29,2
1567,127879,2021-02-09,,122,111,2020,Final,4,,False,9,3
1568,127886,2021-02-10,,112,119,2020,Final,4,,False,18,13
1569,127884,2021-02-10,,133,95,2020,Final,4,,False,8,6
1570,127887,2021-02-10,,104,94,2020,Final,4,,False,3,12
1571,127889,2021-02-10,,130,114,2020,Final,4,,False,15,4
1572,127883,2021-02-10,,125,124,2020,Final,4,,False,24,17
1573,127885,2021-02-10,,129,116,2020,Final,4,,False,5,19
1574,127890,2021-02-10,,115,137,2020,Final,4,,False,30,28
1575,127888,2021-02-10,,114,113,2020,Final,5,,False,14,21
1576,127891,2021-02-10,,118,117,2020,Final,4,,False,7,1
1577,127893,2021-02-11,,111,105,2020,Final,4,,False,10,22
1578,127895,2021-02-11,,95,111,2020,Final,4,,False,9,12
1579,127892,2021-02-11,,118,114,2020,Final,4,,False,25,23
1580,127894,2021-02-11,,94,101,2020,Final,4,,False,11,16
1581,127902,2021-02-12,,91,109,2020,Final,4,,False,30,20
1582,127900,2021-02-12,,129,110,2020,Final,4,,False,25,6
1583,127897,2021-02-12,,115,105,2020,Final,4,,False,14,15
1584,127901,2021-02-12,,114,125,2020,Final,4,,False,1,27
1585,127903,2021-02-12,,106,125,2020,Final,4,,False,5,13
1586,127906,2021-02-12,,112,123,2020,Final,4,,False,26,22
1587,127899,2021-02-12,,120,106,2020,Final,4,,False,2,28
1588,127896,2021-02-12,,120,114,2020,Final,4,,False,4,18
1589,127904,2021-02-12,,143,130,2020,Final,4,,False,7,19
1590,127905,2021-02-12,,97,95,2020,Final,4,,False,8,21
1591,127910,2021-02-13,,113,125,2020,Final,4,,False,1,12
1592,127908,2021-02-13,,121,99,2020,Final,4,,False,20,11
1593,127909,2021-02-13,,120,111,2020,Final,4,,False,24,23
1594,127911,2021-02-13,,117,134,2020,Final,4,,False,10,3
1595,127907,2021-02-13,,112,94,2020,Final,4,,False,29,16
1596,127912,2021-02-14,,109,90,2020,Final,4,,False,24,22
1597,127916,2021-02-14,,122,105,2020,Final,4,,False,8,14
1598,219052,2021-02-14,,123,112,2020,Final,4,,False,9,19
2494,473597,2021-11-13,,92,104,2021,Final,4,,False,22,30
2495,473606,2021-11-14,,96,120,2021,Final,4,,False,21,3
2496,473604,2021-11-14,,106,102,2021,Final,4,,False,4,10
2497,473601,2021-11-14,,124,95,2021,Final,4,,False,8,25
2498,473605,2021-11-14,,89,115,2021,Final,4,,False,11,24
2499,473602,2021-11-14,,114,106,2021,Final,4,,False,14,27
2500,473603,2021-11-14,,120,100,2021,Final,4,,False,1,17
2501,473600,2021-11-14,,90,100,2021,Final,4,,False,13,5
2502,473610,2021-11-15,,96,99,2021,Final,4,,False,18,24
1599,219051,2021-02-14,,104,91,2020,Final,4,,False,30,2
1600,127918,2021-02-14,,110,122,2020,Final,4,,False,4,27
1601,127915,2021-02-14,,102,108,2020,Final,4,,False,2,9
1602,127914,2021-02-14,,128,111,2020,Final,4,,False,13,6
1603,127913,2021-02-14,,114,109,2020,Final,4,,False,21,17
1604,127920,2021-02-14,,118,121,2020,Final,4,,False,7,25
1605,127917,2021-02-14,,112,116,2020,Final,4,,False,28,18
1606,127919,2021-02-14,,110,124,2020,Final,4,,False,26,15
1607,127927,2021-02-15,,125,118,2020,Final,4,,False,13,16
1608,127922,2021-02-15,,123,112,2020,Final,4,,False,20,1
1609,127923,2021-02-15,,129,98,2020,Final,4,,False,10,6
1610,127926,2021-02-15,,106,136,2020,Final,4,,False,26,3
1611,127924,2021-02-15,,112,120,2020,Final,5,,False,12,5
1612,127925,2021-02-15,,134,123,2020,Final,4,,False,29,23
1613,127921,2021-02-15,,131,119,2020,Final,4,,False,30,11
1614,127932,2021-02-16,,113,124,2020,Final,4,,False,17,28
1615,127928,2021-02-16,,124,128,2020,Final,4,,False,24,3
